method,label,status,solver_status,solve_time_s,solver_inaccurate,error,optimizer_model,rate_spectral_efficiency,rate_bps,tx_power_w,system_power_w,energy_efficiency_bit_per_j,sensing_surrogate,delay_fim_per_s2,delay_fim_known_amplitude_per_s2,delay_fim_unknown_amplitude_per_s2,delay_crb_s2,range_rmse_bound_m,psl_db,isl_db,peak_power_w,power_variance_w2,num_active_subcarriers,spectral_centroid_hz,power_weighted_spectral_variance_hz2,unknown_amplitude_kernel_w_hz2,rate_mbps,ee_mbit_per_j,optimizer_claimed_sensing_metric,optimizer_claimed_known_fim,independently_evaluated_unknown_fim,independently_evaluated_known_fim,fim_mismatch_percent,centroid_magnitude_hz,gamma_unknown_fim,gamma_conventional_s,c_beta,j_max,s_max,fim_fraction,max_range_rmse_m_target,optimizer_claimed_sensing_satisfied,physical_sensing_satisfied,physical_sensing_satisfied_1pct,physical_sensing_satisfied_2pct,relative_unknown_fim_gap,false_sensing_feasibility,material_false_sensing_feasibility_1pct,psl_requirement_applicable,requested_psl_max_db,optimization_grid_psl_db,validation_grid_psl_db,dense_psl_db,psl_margin_db,dense_psl_satisfied,psl_tolerance_db,optimization_oversampling,validation_oversampling,worst_delay_s,mainlobe_exclusion_s,realization,channel_kind,water_level_w,sensing_model,min_sensing_surrogate,psl_max_db,psl_rho,num_psl_soc_constraints,psl_mainlobe_exclusion_s,min_unknown_fim,gamma_fim_kernel,unknown_fim_representation,s0_epsilon_w,validation_grid_isl_db,violation_margin_db,optimization_grid_sidelobe_samples,validation_grid_sidelobe_samples,cutting_plane_iteration,cutting_plane_num_constraints,cutting_plane_converged,cutting_plane_iterations,cutting_plane_status,cutting_plane_infeasible,cutting_plane_runtime_s,num_added_soc_constraints,num_final_soc_constraints,initial_validation_grid_psl_db,initial_optimization_grid_psl_db,worst_violating_delay_s,num_worst_violating_delays,dinkelbach_iterations,dinkelbach_converged,dinkelbach_q_final_bit_per_j,dinkelbach_final_residual_bps,total_solve_time_s,asymmetry
conventional_s2,Conventional $S_2$,ok,optimal,0.00822973100002855,False,,conventional_s2,265.7341418639097,3986012.1279586456,0.9999999994392199,3.3571428555406286,1187322.7620862578,88790624873.52141,2.3424244132788076e+18,2.3424244132788076e+18,2.2683066611197414e+18,4.269081189263437e-19,0.09793950718809094,-9.5272718897595,-4.056763760827364,0.03054602218820189,4.4786479984783474e-05,64,-53004.395180038846,85981159014.9117,85981158966.69518,3.9860121279586456,1.1873227620862579,88790624873.52141,2.3424244132788076e+18,2.2683066611197414e+18,2.3424244132788076e+18,3.164147015327586,53004.395180038846,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,False,False,-0.03164147043930292,True,True,True,-13.256466474732292,-9.97030506769958,-9.5272718897595,-9.5272718897595,-3.7291945849727917,False,0.25,4,32,-1.4322916666666667e-06,1.0416666666666667e-06,5,controlled_tilt,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.5030494919992634,False,,conventional_s2,263.6228786508592,3954343.1797628882,0.9999999994901942,3.3571428556862695,1177889.4583127708,88790624851.31876,2.34242441269307e+18,2.34242441269307e+18,2.220036515107382e+18,4.269081190330947e-19,0.09793950720033612,-12.929475187720358,-3.0460217454803433,0.057450664361387474,7.265694836402928e-05,64,-68111.43035461236,84151457951.63351,84151457908.73262,3.9543431797628883,1.1778894583127708,88790624851.31876,2.3424244126930693e+18,2.220036515107382e+18,2.34242441269307e+18,5.224838715072101,68111.43035461236,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,False,False,-0.0522483876676525,True,True,True,-13.256466474732292,-13.256466460050373,-12.907342718746392,-12.907342718746392,-0.3491237559859002,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,5,controlled_tilt,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
exact_efim,Exact EFIM,ok,optimal,0.009445757998037152,False,,exact_efim,265.3491445054977,3980237.1675824653,0.9999999995903277,3.357142855972365,1185602.560969848,89622110418.18712,2.364360198074644e+18,2.364360198074644e+18,2.342424411358121e+18,4.2294740066015507e-19,0.09748412264012409,-9.2770975596984,-3.8042470879710333,0.027951619731401166,4.33419572273662e-05,64,-28835.49232821981,88790624837.092,88790624800.71693,3.9802371675824655,1.185602560969848,89622110418.18712,2.3643601980746435e+18,2.342424411358121e+18,2.364360198074644e+18,0.9277683973188964,28835.49232821981,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.1153297960941944e-09,False,False,True,-13.256466474732292,-9.83053700877832,-9.2770975596984,-9.2770975596984,-3.9793689150338913,False,0.25,4,32,-1.4322916666666667e-06,1.0416666666666667e-06,5,controlled_tilt,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,4.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.49432403199898545,False,,exact_efim,262.8032201056558,3942048.3015848366,0.9999999994100921,3.3571428554574063,1174227.1542530882,89105971430.8016,2.350743709099383e+18,2.350743709099383e+18,2.3424244086879667e+18,4.253972885811189e-19,0.09776604933882738,-13.010553270863031,-3.2715543217164145,0.043157675889199755,5.6754950700785734e-05,64,-17758.004715734583,88790624751.88188,88790624699.50359,3.9420483015848364,1.1742271542530882,89105971430.8016,2.350743709099383e+18,2.3424244086879667e+18,2.350743709099383e+18,0.3539007837908181,17758.004715734583,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.2552403195990965e-09,False,False,True,-13.256466474732292,-13.25646645659539,-12.99463708947716,-12.99463708947716,-0.26182938525513144,False,0.25,4,32,-3.4830729166666668e-06,1.0416666666666667e-06,5,controlled_tilt,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,4.0
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,1.0141815610004414,False,,exact_efim,262.7899888012385,3941849.8320185775,0.9999999994056532,3.3571428554447236,1174168.0356632895,89102028687.7684,2.350639693866362e+18,2.350639693866362e+18,2.342424408577026e+18,4.2541611230736404e-19,0.09776821237681589,-13.040764055265564,-3.2600147163565603,0.04359090620103355,5.7013579874293464e-05,64,-17646.642532084203,88790624748.07076,88790624695.29832,3.9418498320185775,1.1741680356632895,89102028687.7684,2.350639693866362e+18,2.342424408577026e+18,2.350639693866362e+18,0.3494914729285118,17646.642532084203,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-2.3026017931810515e-09,False,False,True,-13.256466474732292,-13.256466456551703,-13.040764055265564,-13.040764055265564,-0.2157024194667283,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,5,controlled_tilt,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,251.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-3.262224304844679,-0.2157024194667283,249.0,1985.0,2.0,251.0,True,2.0,dense_psl_satisfied,False,1.0141815610004414,2.0,251.0,-12.99463708947716,-13.25646645659539,-3.4830729166666668e-06,1.0,,,,,,4.0
exact_efim_cutting_plane_psl_ee,Exact EFIM+cutting-plane PSL+EE,ok,optimal,0.8529956189995573,False,,exact_efim,250.69479776825125,3760421.966523769,0.9263052537349954,3.146586439242844,1195079.8235273112,88853347651.17279,2.344079130382652e+18,2.344079130382652e+18,2.342424409879703e+18,4.266067587218176e-19,0.09790493267519282,-13.075407371819932,-0.6609350451934047,0.06249999987553859,0.0001047321788097252,64,-8228.790844240622,95854605581.32468,88790624744.67686,3.760421966523769,1.1950798235273112,88853347651.17279,2.344079130382652e+18,2.342424409879703e+18,2.344079130382652e+18,0.07059149503535507,8228.790844240622,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.7464784091219677e-09,False,False,True,-13.256466474732292,-13.256466456405608,-13.075407371819932,-13.075407371819932,-0.18105910291236071,True,0.25,4,32,-2.2786458333333335e-06,1.0416666666666667e-06,5,controlled_tilt,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-0.6643785449187432,-0.18105910291236071,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.8529956189995573,0.0,249.0,-13.075407371819932,-13.256466456405608,,0.0,4.0,True,1195079.8234951883,0.0001010778360068798,0.8056802679966495,4.0
uniform,Uniform,ok,ok,1.4191999071044847e-05,False,,none,287.4448534406771,4311672.801610156,1.0,3.357142857142857,1284328.0685647272,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,4.311672801610156,1.2843280685647271,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,6,controlled_tilt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
water_filling,Water-filling,ok,ok,0.00020415600010892376,False,,none,291.13549325819685,4367032.398872953,1.0000000000003961,3.357142857143989,1300818.1613659728,70659429059.40012,1.8640973852008502e+18,1.8640973852008502e+18,1.828030749134213e+18,5.364526595761805e-19,0.10978838804049718,-14.597837607649332,-8.942288877620978,0.01804859007436476,1.9016090136216605e-05,60,-36974.608320908046,69292307398.88756,69292307398.91501,4.3670323988729525,1.3008181613659728,70659429059.40012,1.8640973852008502e+18,1.828030749134213e+18,1.8640973852008502e+18,1.9348042839913644,36974.608320908046,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.2195988317781077,False,False,True,-13.256466474732292,-14.597837607649332,-14.597837607649332,-14.597837607649332,1.3413711329170397,True,0.25,4,32,-1.5625e-06,1.0416666666666667e-06,6,controlled_tilt,0.01809044964008296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
conventional_s2,Conventional $S_2$,ok,optimal,0.00737721500263433,False,,conventional_s2,288.7357033829401,4331035.550744101,0.9999999996011919,3.3571428560034056,1290095.696404201,88790624885.10947,2.3424244135845166e+18,2.3424244135845166e+18,2.290007981393128e+18,4.2690811887062804e-19,0.0979395071816999,-10.625038269755443,-4.65331054180511,0.031063866847145953,3.400289712593066e-05,64,-44574.29590145681,86803757065.40926,86803757030.79121,4.331035550744102,1.290095696404201,88790624885.10947,2.342424413584517e+18,2.290007981393128e+18,2.3424244135845166e+18,2.237700046473557,44574.29590145681,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,False,False,-0.02237700062590984,True,True,True,-13.256466474732292,-11.117548899582854,-10.625038269755443,-10.625038269755443,-2.6314282049768494,False,0.25,4,32,-1.4322916666666667e-06,1.0416666666666667e-06,6,controlled_tilt,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.50667268899997,False,,conventional_s2,287.87901819625654,4318185.272943848,0.9999999996259774,3.3571428560742214,1286267.9540522892,88790624867.89488,2.342424413130371e+18,2.342424413130371e+18,2.2923741682692157e+18,4.2690811895339633e-19,0.09793950719119408,-12.999962267610002,-3.9368427779990274,0.042308875183520486,4.7904189086308454e-05,64,-43556.58947121219,86893448414.74086,86893448382.24075,4.318185272943848,1.2862679540522892,88790624867.89488,2.3424244131303716e+18,2.2923741682692157e+18,2.342424413130371e+18,2.136685588683271,43556.58947121219,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,False,False,-0.021366856237909362,True,True,True,-13.256466474732292,-13.256466468729794,-12.999962267610002,-12.999962267610002,-0.2565042071222905,False,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,6,controlled_tilt,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
exact_efim,Exact EFIM,ok,optimal,0.00899815800221404,False,,exact_efim,288.453082260218,4326796.23390327,0.9999999994376476,3.3571428555361362,1288832.9213539767,89387157692.91837,2.358161807192499e+18,2.358161807192499e+18,2.34242441049281e+18,4.2405911118989173e-19,0.09761215629628914,-10.567590206708466,-4.336992904691653,0.03103142864871873,3.4907392641637814e-05,64,-24424.023528830236,88790624817.8486,88790624767.91698,4.32679623390327,1.2888329213539766,89387157692.91837,2.358161807192499e+18,2.34242441049281e+18,2.358161807192499e+18,0.6673586456912836,24424.023528830236,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.4847379677470812e-09,False,False,True,-13.256466474732292,-11.006777064984504,-10.556629263677559,-10.556629263677559,-2.6998372110547333,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,6,controlled_tilt,,unknown_amplitude_exact,,,,,,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,4.0
exact_efim_sampled_psl,Exact EFIM+sampled PSL,ok,optimal,0.5002171710002585,False,,exact_efim,287.54402662499547,4313160.399374932,0.9999999995292423,3.3571428557978353,1284771.1833072698,89077521764.95717,2.349993165988344e+18,2.349993165988344e+18,2.342424409973258e+18,4.2553315238235043e-19,0.09778166040058851,-13.028999754357828,-3.5546462429451275,0.046376551099358704,5.1090892144224964e-05,64,-16938.03462238475,88790624790.022,88790624748.22313,4.313160399374932,1.28477118330727,89077521764.95717,2.349993165988344e+18,2.342424409973258e+18,2.349993165988344e+18,0.32207566067122384,16938.03462238475,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.706538934685987e-09,False,False,True,-13.256466474732292,-13.256466467075612,-13.028999754357828,-13.028999754357828,-0.2274667203744638,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,6,controlled_tilt,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,,,,,,,,,,,,,,,,,,,,,,,4.0
exact_efim_cutting_plane_psl,Exact EFIM+cutting-plane PSL,ok,optimal,0.5184545100019022,False,,exact_efim,287.54402662499547,4313160.399374932,0.9999999995292423,3.3571428557978353,1284771.1833072698,89077521764.95717,2.349993165988344e+18,2.349993165988344e+18,2.342424409973258e+18,4.2553315238235043e-19,0.09778166040058851,-13.028999754357828,-3.5546462429451275,0.046376551099358704,5.1090892144224964e-05,64,-16938.03462238475,88790624790.022,88790624748.22313,4.313160399374932,1.28477118330727,89077521764.95717,2.349993165988344e+18,2.342424409973258e+18,2.349993165988344e+18,0.32207566067122384,16938.03462238475,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.706538934685987e-09,False,False,True,-13.256466474732292,-13.256466467075612,-13.028999754357828,-13.028999754357828,-0.2274667203744638,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,6,controlled_tilt,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,-3.557331600541491,-0.2274667203744638,249.0,1985.0,1.0,249.0,True,1.0,dense_psl_satisfied,False,0.5184545100019022,0.0,249.0,-13.028999754357828,-13.256466467075612,,0.0,,,,,,4.0
exact_efim_cutting_plane_psl_ee,Exact EFIM+cutting-plane PSL+EE,ok,optimal,1.616304424998816,False,,exact_efim,275.33660760184284,4130049.1140276426,0.9180508814841064,3.1230025185260186,1322461.0257365163,88833028073.18048,2.3435430706846316e+18,2.3435430706846316e+18,2.3424244106111447e+18,4.267043403251235e-19,0.09791612937313779,-13.024610368432505,0.025186002445084666,0.062499999888230975,0.0001258301768990783,64,-6796.2047786966195,96716452827.60907,88790624772.4025,4.130049114027643,1.3224610257365164,88833028073.18048,2.3435430706846316e+18,2.3424244106111447e+18,2.3435430706846316e+18,0.04773371087052597,6796.2047786966195,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,True,True,True,-1.4342200243316059e-09,False,False,True,-13.256466474732292,-13.256466458993643,-13.024610368432505,-13.024610368432505,-0.23185610629978726,True,0.25,4,32,-2.2786458333333335e-06,1.0416666666666667e-06,6,controlled_tilt,,unknown_amplitude_exact,,-13.256466474732292,0.2173585239870126,251.0,1.0416666666666667e-06,2.3424244139706967e+18,88790624899.74777,quad_over_lin,1e-12,0.021721243778231585,-0.23185610629978726,249.0,1985.0,2.0,251.0,True,2.0,dense_psl_satisfied,False,1.616304424998816,2.0,251.0,-12.973579212401527,-13.256466459223777,-3.2877604166666667e-06,1.0,4.0,True,1322461.0259920254,-0.0007979553192853928,0.7441906329986523,4.0
uniform,Uniform,ok,ok,1.4399000065168366e-05,False,,none,287.7442358211533,4316163.5373173,1.0,3.357142857142857,1285665.7345200467,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,4.936809265680052e-19,0.10532073506634214,-13.256466474732292,-9.684463547443015,0.015625,0.0,64,0.0,76781250000.0,76781250000.0,4.3161635373173,1.2856657345200468,76781250000.0,2.0255998281153943e+18,2.0255998281153943e+18,2.0255998281153943e+18,0.0,0.0,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.13525498793715435,False,False,True,-13.256466474732292,-13.456972739469613,-13.256466474732292,-13.256466474732292,0.0,True,0.25,4,32,-1.4973958333333334e-06,1.0416666666666667e-06,7,controlled_tilt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
water_filling,Water-filling,ok,ok,0.0001988929980143439,False,,none,292.6622558702628,4389933.838053942,1.0000000000002014,3.3571428571434327,1307639.8666541413,71614457716.40332,1.889292415022206e+18,1.889292415022206e+18,1.8302301989421711e+18,5.292986898421685e-19,0.10905387872449351,-14.47724213168726,-7.439913619882712,0.018690408501165795,3.154793113395499e-05,58,-47315.739534998764,69375678508.64505,69375678508.65903,4.389933838053942,1.3076398666541413,71614457716.40332,1.889292415022206e+18,1.8302301989421711e+18,1.889292415022206e+18,3.1261553590337483,47315.739534998764,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,False,False,False,False,-0.2186598687981968,False,False,True,-13.256466474732292,-14.47724213168726,-14.47724213168726,-14.47724213168726,1.2207756569549684,True,0.25,4,32,-1.5625e-06,1.0416666666666667e-06,7,controlled_tilt,0.018732205565458834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
conventional_s2,Conventional $S_2$,ok,optimal,0.0077280600016820244,False,,conventional_s2,290.6548194951574,4359822.292427361,0.999999999639792,3.3571428561136916,1298670.4704828663,88790624888.96033,2.3424244136861076e+18,2.3424244136861076e+18,2.2707903505426977e+18,4.26908118852113e-19,0.09793950717957609,-10.678465471620042,-4.277594590560802,0.030478956277494713,4.2564984935155774e-05,64,-52108.738098451046,86075304334.73045,86075304303.72545,4.359822292427361,1.2986704704828662,88790624888.96033,2.342424413686108e+18,2.2707903505426977e+18,2.3424244136861076e+18,3.058116314228661,52108.738098451046,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,False,False,-0.03058116326006458,True,True,True,-13.256466474732292,-11.129698535396574,-10.676860517181213,-10.676860517181213,-2.5796059575510792,False,0.25,4,32,-1.3997395833333333e-06,1.0416666666666667e-06,7,controlled_tilt,,known_amplitude_linear,88790624899.74777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
conventional_s2_psl,Conventional $S_2$+PSL,ok,optimal,0.5022436430008383,False,,conventional_s2,289.80527275963783,4347079.091394568,0.9999999995832909,3.35714285595226,1294874.623427817,88790624864.68831,2.3424244130457774e+18,2.3424244130457774e+18,2.276711227578709e+18,4.2690811896881354e-19,0.09793950719296256,-13.018095425573865,-3.76771745617864,0.04197687886336398,5.282655004037409e-05,64,-49908.78801172479,86299737780.88889,86299737744.927,4.347079091394568,1.294874623427817,88790624864.68831,2.3424244130457774e+18,2.276711227578709e+18,2.3424244130457774e+18,2.8053492399194955,49908.78801172479,2.3424244139706967e+18,88790624899.74777,26381438.54281344,4.684848827941393e+18,177581250000.0,0.5,0.09793950717362658,True,False,False,False,-0.028053492782973432,True,True,True,-13.256466474732292,-13.256466467693125,-13.018095425573865,-13.018095425573865,-0.23837104915842744,True,0.25,4,32,-1.3671875e-06,1.0416666666666667e-06,7,controlled_tilt,,known_amplitude_linear,88790624899.74777,-13.256466474732292,0.2173585239870126,249.0,1.0416666666666667e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
